id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id
40511,5929-6,2356052637,ROUND,0.23,F,VVS1,EX,EX,EX,NON,,3.97,3.94,2.41,60.9,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,-22.00%,308,1339.48,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1a849d2c-40a5-42b4-b056-130332deb214.jpg,,,,,unknown,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40512,5933-19,2356262962,ROUND,1.31,J,SI1,EX,EX,EX,NON,,6.98,7.02,4.37,62.4,57,None,GIA,MED to STK,100%,Light Brown,,,Narola Gems,-48.86%,3365,2568.49,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/779b7bb9-b94f-4f1d-aa76-253f2110fda4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356262962.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40513,5933-19,2356262962,ROUND,1.31,J,SI1,EX,EX,EX,NON,,6.98,7.02,4.37,62.4,57,None,GIA,MED to STK,100%,Light Brown,,,Narola Gems,-48.86%,3365,2568.49,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/779b7bb9-b94f-4f1d-aa76-253f2110fda4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356262962.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40514,5929-48,1355155197,ROUND,0.23,F,IF,EX,EX,EX,NON,,3.94,3.97,2.43,61.4,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,-22.00%,308,1339.48,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2accc9cf-0d79-4bb0-b89b-da5575c14d11.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1355155197.pdf,,,,unknown,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40515,5927-155,2357395192,PRINCESS,0.52,I,VS2,-,EX,VG,NON,,4.55,4.4,3.15,71.6,73,None,GIA,STK,100%,Not brown,Not green,Not milky,Narola Gems,-46.65%,557,1071.25,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/415d3c07-313e-4523-a87e-09826335c764.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357395192.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40516,5928-141,1353395551,PRINCESS,0.44,D,VS1,-,EX,G,NON,,4.35,4.17,3.06,73.2,71,None,GIA,VTN to MED,100%,Not brown,Not green,Not milky,Narola Gems,-54.12%,515,1169.41,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2d3c2320-38e0-4b00-853e-74ec1fa5e299.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353395551.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40517,5925-71,5356148294,ROUND,0.67,J,SI1,EX,EX,EX,FNT,,5.58,5.59,3.51,62.8,55,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,-37.14%,957,1427.72,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7f5df9c9-6e7f-4cc8-a7d6-32e5ae48c2e7.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356148294.pdf,,,,unknown,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40518,5963-3,2354241748,OVAL,0.7,J,VVS2,-,EX,VG,MED,Blue,6.85,5.02,3.15,62.6,62,None,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Narola Gems,-50.91%,855,1220.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b514d247-7226-4dd4-822c-536822219f16.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354241748.pdf,,,,unknown,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40519,5965-2,3355052808,ROUND,0.45,J,VVS1,EX,EX,EX,NON,,4.93,4.9,3.07,62.4,56,NON,GIA,MED to STK,100%,Light Brown,,,Narola Gems,-47.25%,505,1121.6,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b0e9bcae-f3a0-493c-b7b5-9f183be2f06f.jpg,,,,,unknown,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40520,5953-1,2357235899,ROUND,0.44,H,VS2,EX,EX,EX,FNT,,4.92,4.94,3,60.7,56,None,GIA,THN to MED,100%,Not brown,Not green,Not milky,Narola Gems,-37.97%,603,1370.84,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/dd03c5ab-ad28-40bc-a99a-93484557aaa6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357235899.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40521,5967-29,5353286616,ROUND,0.4,I,SI1,EX,VG,VG,NON,,4.71,4.74,2.94,62.1,56,None,GIA,MED to STK,100%,Very Light Brown,,,Narola Gems,-42.82%,442,1104.33,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c7179d54-af68-4dbb-b6fa-a02e9d5e1004.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353286616.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40522,5961-25,1353264943,MARQUISE,0.31,D,VVS2,-,EX,VG,FNT,,7.18,3.4,2.26,66.3,52,None,GIA,THN to VTK,100%,Not brown,Not green,Not milky,Narola Gems,-44.98%,388,1252.19,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/81e5d0ca-d103-496c-b73d-63bb9bd312c6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353264943.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40523,5967-23,5356261843,ROUND,0.65,K Faint Brown,VS1,EX,EX,EX,NON,,5.53,5.55,3.43,61.9,57,None,GIA,THN to STK,100%,Light Brown,,,Narola Gems,-47.25%,716,1101.09,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b6a904cb-6171-4ef0-87b6-5cd305bce6d4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356261843.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40524,5964-26,5353264930,MARQUISE,0.4,D,VS1,-,EX,VG,MED,Blue,7.46,3.8,2.46,64.7,61,None,GIA,THN to VTK,100%,Not brown,Not green,Not milky,Narola Gems,-58.38%,430,1073.8,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1e721bee-5aa3-4cf0-a7e0-948f219f3ec0.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353264930.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40525,5961-28,1358278918,EMERALD,2.01,D,VS1,-,EX,EX,STG,Blue,8.15,6.04,4.15,68.7,64,None,GIA,THK,100%,Not brown,Not green,Not milky,Narola Gems,-62.39%,12623,6280.12,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3db6fc6f-0c1b-442c-991f-e5ce6346974a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358278918.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40526,5989-10,3355284944,ROUND,0.3,F,SI1,VG,VG,VG,NON,,4.23,4.29,2.69,63.2,56,None,GIA,MED to STK,100%,,,Very Heavy Milky,Narola Gems,-52.17%,288,960.9,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e9bacae5-d973-47c1-af32-2c4e3ef707ee.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355284944.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40527,5971-13,5353245987,OVAL,0.51,E,VS1,-,EX,VG,FNT,,6.12,4.51,2.87,63.5,60,None,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Narola Gems,-48.82%,761,1492,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/44f52d2d-1678-49fb-b0c6-d8b584b84493.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353245987.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40528,6017-7,1359373300,ROUND,0.44,E,VS2,VG,EX,EX,NON,,4.85,4.88,3.06,62.9,55,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,-43.09%,656,1491.02,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/98280b65-84e8-48ec-b6b8-3c30bc8291d0.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359373300.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40529,6009-29,1359263265,ROUND,0.75,I,VVS1,EX,EX,EX,NON,,5.79,5.82,3.61,62.2,57,None,GIA,MED to STK,100%,Very Strong Brown,,,Narola Gems,-42.08%,1692,2256.01,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1e28bdf2-a2a3-486e-9eb7-1161be94b4c3.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359263265.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40530,6011-23,6352395017,ROUND,0.34,J,VS1,EX,EX,EX,FNT,,4.5,4.52,2.78,61.6,58,None,GIA,MED to STK,100%,Light Brown,,,Narola Gems,-57.09%,263,774.79,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ac4cd41d-498b-40bd-949c-2b0d8fa7309b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352395017.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40531,SARADIAMONDSPRIVATELIMITED201219,1349553227,ROUND,0.43,F,SI2,EX,EX,EX,NON,,4.94,4.92,2.96,60,58,NON,GIA,THN to MED,,,,,Sara Diamonds,-30.00%,572,1329.77,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/10/1349553227.pdf,,,,IN,N,97fcb0ad-7258-4c97-8e84-5716becf2442
40532,5988-86,1359350231,ROUND,0.3,E,SI2,EX,EX,EX,NON,,4.27,4.29,2.68,62.5,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,-38.25%,326,1087.97,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/24d55f79-34dc-42e7-b347-045c2dd91348.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359350231.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40533,SARADIAMONDSPRIVATELIMITED201286,6345515041,ROUND,0.41,E,SI2,EX,EX,EX,FNT,,4.78,4.76,2.95,61.9,58,NON,GIA,THN to MED,,,,,Sara Diamonds,-41.00%,490,1194.17,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/6/6345515041.pdf,,,,IN,N,97fcb0ad-7258-4c97-8e84-5716becf2442
40534,SARADIAMONDSPRIVATELIMITED201831,3345650875,ROUND,0.5,F,SI2,VG,VG,GD,MED,Blue,5.01,4.96,3.2,64.2,60,NON,GIA,MED to THK,,,,,Sara Diamonds,-46.00%,705,1410,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/21/3345650875.pdf,,,,IN,N,97fcb0ad-7258-4c97-8e84-5716becf2442
40535,SARADIAMONDSPRIVATELIMITED196341,5176309641,ROUND,0.52,H,SI2,VG,G,VG,NON,,5.13,5.15,3.19,62.1,56,None,GIA,STK to THK,,,,,Sara Diamonds,-43.00%,712,1368.69,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5176309641.pdf,,,,IN,N,97fcb0ad-7258-4c97-8e84-5716becf2442
40536,6017-9,2357397447,ROUND,0.32,E,SI1,EX,EX,EX,FNT,,4.36,4.39,2.71,62,59,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,-48.68%,342,1068.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/23719b24-1a94-4817-b001-ce8a766e6471.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357397447.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40537,6004-20,1359263761,ROUND,0.81,F,SI1,EX,EX,EX,NON,,5.92,5.95,3.71,62.5,58,None,GIA,MED to STK,100%,Very Light Brown,,,Narola Gems,-31.17%,2286,2821.9,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7083dd96-8b1a-449b-86c2-3fa633f79f1f.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359263761.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40538,6016-18,2357397324,ROUND,0.5,J,SI1,EX,EX,EX,NON,,5.11,5.15,3.08,59.9,60,None,GIA,MED to STK,100%,Light Brown,,,Narola Gems,-51.11%,568,1135.62,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/46aa02ed-3913-4bbe-ad37-12c7f9480f90.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357397324.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40539,6023-11,1358395575,ROUND,0.27,F,IF,EX,EX,EX,NON,,4.16,4.19,2.59,62.1,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,2.94%,461,1706.7,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358395575.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40540,6035-5,7352394733,ROUND,0.32,J,VVS2,EX,EX,EX,FNT,,4.39,4.41,2.71,61.5,56,None,GIA,THN to MED,100%,Very Light Brown,,,Narola Gems,-57.24%,263,820.69,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b62ab6ce-cff4-4c0d-8ad9-71c3e6506dff.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352394733.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40541,6042-2,3355396214,ROUND,0.61,I,VS2,EX,EX,EX,MED,Blue,5.38,5.41,3.36,62.3,59,None,GIA,STK,100%,Very Light Brown,,,Narola Gems,-46.04%,919,1506,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e029dab0-671d-4970-899e-c9133784e7b0.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355396214.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40542,6039-5,6352262873,ROUND,1.45,K,VS1,EX,EX,EX,NON,,7.18,7.22,4.51,62.6,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,-26.35%,4816,3321.66,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2536d2fa-ac24-449f-86bc-ed9faafaebf0.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352262873.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40543,6031-44,6351394508,ROUND,0.3,E,VS1,EX,EX,VG,NON,,4.27,4.32,2.63,61.3,59,None,GIA,THN to STK,100%,Not brown,Not green,Not milky,Narola Gems,-43.59%,402,1341.1,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/aa61e652-05c6-4861-9ab7-852d692ac3bb.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351394508.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40544,6030-27,6355394811,ROUND,0.3,E,VS1,EX,EX,VG,NON,,4.27,4.31,2.67,62.2,55,None,GIA,THN to STK,100%,Not brown,Not green,Not milky,Narola Gems,-43.59%,402,1341.1,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2827c85e-091c-4821-94c9-27da19c29077.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355394811.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40545,6035-14,7356394818,ROUND,0.4,J,SI2,EX,EX,EX,FNT,,4.68,4.71,2.95,63,56,None,GIA,MED to STK,100%,Very Light Brown,,,Narola Gems,-56.92%,288,721.15,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1bcc8fcf-5d3f-43d1-a480-608d3a97e771.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356394818.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40546,6035-8,6352396079,ROUND,0.32,I,VVS2,EX,EX,EX,FNT,,4.35,4.38,2.72,62.3,57,None,GIA,STK,100%,Very Light Brown,,,Narola Gems,-57.49%,288,901.44,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7ae20b29-668a-441f-bd51-3e7e71fa793e.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352396079.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40547,6035-7,3355396351,ROUND,0.5,H,VS2,EX,EX,VG,NON,,5.15,5.18,3.1,60,59,None,GIA,MED to STK,100%,Very Light Brown,,,Narola Gems,-45.48%,875,1750.26,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d3625ba8-c0d2-4db7-8650-181bbda5ba6b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355396351.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40548,6054-7,2356397282,ROUND,0.23,E,VVS2,EX,EX,EX,FNT,,3.97,3.99,2.39,60,61,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Narola Gems,-25.18%,297,1290.13,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2cbb37ac-2771-49ef-9c79-2e97a333e7c5.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356397282.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40549,6044-14,6355397564,ROUND,0.3,F,VVS1,EX,EX,EX,MED,Blue,4.29,4.32,2.67,62,57,None,GIA,MED,100%,Very Light Brown,,,Narola Gems,-47.87%,421,1403.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3bedfc02-6f61-4dd1-bd91-767814a770a8.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355397564.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40550,6044-21,7351397463,ROUND,0.32,H,VS1,EX,EX,EX,NON,,4.37,4.39,2.7,61.7,56,None,GIA,MED to STK,100%,Very Light Brown,,,Narola Gems,-38.31%,405,1265.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7a603ac5-ed42-4e8a-a38a-dbc19b7ba5eb.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351397463.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40551,6043-25,2358396598,ROUND,0.51,D,IF,EX,EX,EX,STG,Blue,5.19,5.23,3.12,59.9,59,None,GIA,MED,100%,Not brown,Not green,Not milky,Narola Gems,-55.81%,1478,2898.65,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/4630ebd3-90b1-461c-b087-53949b6169ef.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358396598.pdf,,,,IN,N,e9f9f355-789c-4cb2-869a-4a02587576a7
40552,RO191021,2346781490,ROUND,3.84,D,SI2,EX,EX,EX,MED,Blue,9.94,9.98,6.27,62.9,57,None,GIA,MED to STK,,Not brown,,Not milky,Sanghvi Star HK,-41.61%,37146,9673.41,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346781490.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40553,RO1905956_1,1339897175,ROUND,2,I,SI1,EX,EX,EX,NON,,8.3,8.25,4.89,59.1,60,NON,GIA,THN to MED,,Not brown,,Not milky,Sanghvi Star HK,-27.17%,13259,6629.7,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5zYW5naHZpc29ucy5jb20vd29ybGRwcm9kdWN0ZGV0YWlscy9pbmRleC9STzE5MDU5NTY=,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/ef64268c-8855-4ce5-b3e4-28c82f89bb0d.jpg,http://certs.rapnet.com/UserFolders/52372/certs/RO1905956.jpg,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40554,RO190499/,2338779484,ROUND,2.8,E,SI2,EX,EX,EX,NON,,8.97,8.92,5.6,62.6,58,NON,GIA,THN to STK,,Not brown,,Not milky,Sanghvi Star HK,-28.98%,21030,7510.67,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5zYW5naHZpc29ucy5jb20vcHJvZHVjdGRldGFpbHMvaW5kZXgvUk8xOTA0OTkv,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/2621fc6c-98ba-4516-9e73-69f15cc7dd7b.jpg,http://certs.rapnet.com/UserFolders/52372/certs/RO190499.jpg,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40555,RO190614_1,5336835720,ROUND,2.03,F,VVS1,EX,EX,EX,FNT,,8.25,8.28,4.95,59.9,59,None,GIA,MED,100%,Not brown,,Not milky,Sanghvi Star HK,-41.30%,27557,13574.89,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5336835720.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40556,CON21,2227943808,ROUND,2.06,H,IF,EX,EX,EX,STG,Blue,8.12,8.09,5.07,62.5,59,NON,GIA,STK,100%,Not brown,,Not milky,Sanghvi Star HK,-45.39%,18712,9083.47,,,,http://www.sanghvisons.com/worldproductdetails/index/CON21,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40557,RO190877/,1347344031,ROUND,2,F,VS2,EX,EX,EX,NON,,7.98,8.04,5.04,62.9,56,None,GIA,MED to STK,,Not brown,,Not milky,Sanghvi Star HK,-36.06%,19971,9985.7,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5zYW5naHZpc29ucy5jb20vcHJvZHVjdGRldGFpbHMvaW5kZXgvUk8xOTA4Nzcv,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/b52d3dca-7783-4ed3-98be-a215e033a691.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1347344031.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40558,R69351,1279689448,ROUND,2.21,H,VVS2,EX,EX,EX,NON,,8.31,8.28,5.17,62.3,59,NON,GIA,MED to STK,100%,,,Not milky,Sanghvi Star HK,-38.00%,20018,9057.87,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/444b8d75-9235-42e1-aa14-9799a183b71f.jpg,http://www.sanghvisons.com/worldproductdetails/index/R69351,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40559,R77035_1,5313820911,ROUND,2.01,I,VS1,EX,EX,EX,NON,,8.14,8.09,4.99,61.6,59,NON,GIA,STK,100%,Not brown,,Not milky,Sanghvi Star HK,-29.60%,15008,7466.63,,,,,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40560,BR68744,2337191469,ROUND,2.8,D,VVS2,EX,EX,EX,NON,,8.97,8.89,5.67,63.5,56,NON,GIA,MED to STK,100%,Not brown,,Not milky,Sanghvi Star HK,-21.16%,55338,19763.57,,,,http://certs.rapnet.com/UserFolders/52372/certs/BR68744.jpg,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40561,RO190834/,6345207745,ROUND,2,D,VS2,EX,EX,EX,NON,,8.02,7.95,5.08,63.6,57,NON,GIA,MED to STK,,Not brown,,Not milky,Sanghvi Star HK,-40.33%,21631,10815.6,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5zYW5naHZpc29ucy5jb20vcHJvZHVjdGRldGFpbHMvaW5kZXgvUk8xOTA4MzQv,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/8b65d1ea-ef6c-43ab-b3f4-1c25a9e53b6d.jpg,http://certs.rapnet.com/UserFolders/52372/certs/RO190834.jpg,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40562,BM155,6204745841,ROUND,2.03,H,VS1,EX,EX,EX,NON,,8.25,8.22,4.95,60.2,58,NON,GIA,MED,100%,Not brown,,Not milky,Sanghvi Star HK,-31.18%,18312,9020.49,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/11/20/6204745841.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40563,RO1910312/,2347751871,ROUND,2,D,SI2,EX,EX,EX,NON,,8,8.05,5.01,62.5,55,None,GIA,THN to STK,,Not brown,,Not milky,Sanghvi Star HK,-44.13%,13000,6500.05,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5zYW5naHZpc29ucy5jb20vcHJvZHVjdGRldGFpbHMvaW5kZXgvUk8xOTEwMzEyLw==,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/6a1981f0-ba38-4b17-8f62-01b3d415acc5.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347751871.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40564,RO190683,1338955652,ROUND,2.3,E,VS1,EX,EX,EX,NON,,8.54,8.5,5.22,61.2,59,NON,GIA,MED to STK,100%,Not brown,,Not milky,Sanghvi Star HK,-37.46%,28199,12260.52,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5zYW5naHZpc29ucy5jb20vd29ybGRwcm9kdWN0ZGV0YWlscy9pbmRleC9STzE5MDY4Mw==,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/c2639c5b-3db2-44bb-bbc2-eaf3d4191d3e.jpg,http://certs.rapnet.com/UserFolders/52372/certs/RO190683.jpg,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40565,BR68653,2201458670,ROUND,2.02,E,VVS2,VG,VG,VG,NON,,8.19,8.3,4.91,59.6,64,None,GIA,THN to THK,100%,Not brown,,Not milky,Sanghvi Star HK,-46.67%,24388,12073.51,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3e93002a-46ab-4b03-8122-e251bd07af44.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2201458670.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40566,R68109,2201383841,ROUND,2,K,VS1,EX,EX,EX,NON,,8.22,8.26,4.93,59.8,57,None,GIA,THN to MED,100%,Not brown,,Not milky,Sanghvi Star HK,-26.07%,10500,5250.1,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2201383841.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40567,MR68134,2327395672,ROUND,3.2,F,I1,EX,EX,EX,NON,,9.37,9.34,5.9,63,56,NON,GIA,MED to STK,,Not brown,,Not milky,Sanghvi Star HK,-26.93%,16050,5015.63,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e3c83e2d-a815-4906-baeb-9b0a794a95eb.jpg,http://certs.rapnet.com/UserFolders/52372/certs/R77846.jpg,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
40568,RO191219/,6341889705,ROUND,2.01,D,SI1,EX,EX,EX,NON,,8.01,8.05,5.07,63.1,55,None,GIA,MED to STK,,Not brown,,Not milky,Sanghvi Star HK,-34.72%,19176,9540.23,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5zYW5naHZpc29ucy5jb20vcHJvZHVjdGRldGFpbHMvaW5kZXgvUk8xOTEyMTkv,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/c74079f5-3409-4da2-bf25-ec6c9c8c3bd4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341889705.pdf,,,,HK,Y,993f74da-291d-47df-a006-8150fe101e01
